C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_21_531.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_21_531.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_21_531.jpg, 0, 0, 0, 8.181076E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_21_633.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_21_633.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_21_633.jpg, 0, 0, 0, 8.124074E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_21_736.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_21_736.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_21_736.jpg, 0, 0, 0, 8.190885E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_21_839.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_21_839.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_21_839.jpg, 0, 0, 0, 8.1634E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_21_940.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_21_940.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_21_940.jpg, 0, 0, 0, 8.211598E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_22_044.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_22_044.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_22_044.jpg, 0, 0, 0, 8.177422E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_22_146.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_22_146.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_22_146.jpg, 0, 0, 0, 8.22168E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_22_250.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_22_250.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_22_250.jpg, 0, 0, 0, 8.205676E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_22_353.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_22_353.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_22_353.jpg, 0, 0, 0, 8.157533E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_22_452.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_22_452.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_22_452.jpg, 0, 0, 0, 8.136461E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_22_555.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_22_555.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_22_555.jpg, 0, 0, 0, 8.195287E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_22_660.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_22_660.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_22_660.jpg, 0, 0, 0, 8.228198E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_22_761.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_22_761.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_22_761.jpg, 0, 0, 0, 8.183056E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_22_861.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_22_861.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_22_861.jpg, 0, 0, 0, 8.143091E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_22_964.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_22_964.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_22_964.jpg, 0, 0, 0, 8.114752E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_23_068.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_23_068.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_23_068.jpg, 0, 0, 0, 8.159779E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_23_171.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_23_171.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_23_171.jpg, 0, 0, 0, 8.139427E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_23_273.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_23_273.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_23_273.jpg, 0, 0, 0, 8.132489E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_23_376.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_23_376.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_23_376.jpg, 0, 0, 0, 8.138082E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_23_477.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_23_477.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_23_477.jpg, 0, 0, 0, 8.238696E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_23_578.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_23_578.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_23_578.jpg, 0, 0, 0, 8.184629E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_23_680.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_23_680.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_23_680.jpg, 0, 0, 0, 8.17892E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_23_780.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_23_780.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_23_780.jpg, 0, 0, 0, 8.262572E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_23_883.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_23_883.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_23_883.jpg, 0, 0, 0, 8.235804E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_23_986.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_23_986.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_23_986.jpg, 0, 0, 0, 8.28011E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_24_086.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_24_086.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_24_086.jpg, 0, 0, 0, 8.236277E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_24_190.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_24_190.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_24_190.jpg, 0, 0, 0, 8.233957E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_24_293.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_24_293.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_24_293.jpg, 0, 0, 0, 8.191577E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_24_396.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_24_396.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_24_396.jpg, 0, 0, 0, 8.094781E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_24_497.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_24_497.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_24_497.jpg, 0, 0, 0, 8.126803E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_24_600.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_24_600.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_24_600.jpg, 0, 0, 0, 8.196957E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_24_702.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_24_702.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_24_702.jpg, 0, 0, 0, 8.154024E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_24_805.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_24_805.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_24_805.jpg, 0, 0, 0, 8.154803E-05
C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\center_2021_05_07_18_44_24_907.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\left_2021_05_07_18_44_24_907.jpg, C:\Users\sudharsan\Desktop\codes\python_programs\udemy_self_driving_car\data_2\IMG\right_2021_05_07_18_44_24_907.jpg, 0, 0, 0, 8.141224E-05
